benchmark_set,ds_name,time_series_id,model,time [s],time motif discovery [s],time motif aggregation [s]
scalability,dimension=20,7,MMotifs,0.4188070297241211,,
scalability,dimension=20,7,GrammarVizRePair,3.0940985679626465,3.058722972869873,0.03537559509277344
scalability,dimension=20,7,LatentMotifs,3.200847864151001,3.1994762420654297,0.001371622085571289
scalability,dimension=20,7,LoCoMotif,1.8988797664642334,1.8986544609069824,0.00022530555725097656
scalability,dimension=20,7,Motiflets,1.8543400764465332,1.8534455299377441,0.0008945465087890625
scalability,dimension=20,7,SetFinder,2.750497579574585,2.7502779960632324,0.00021958351135253906
scalability,dimension=20,8,EMD_star,0.012786626815795898,,
scalability,dimension=20,8,LAMA,0.22182607650756836,,
scalability,dimension=20,8,MMotifs,0.3767967224121094,,
scalability,dimension=20,8,GrammarVizRePair,3.178582191467285,3.1409077644348145,0.0376744270324707
scalability,dimension=20,8,LatentMotifs,3.277496099472046,3.275925397872925,0.0015707015991210938
scalability,dimension=20,8,LoCoMotif,1.9268417358398438,1.9266843795776367,0.00015735626220703125
scalability,dimension=20,8,Motiflets,1.8469882011413574,1.8459715843200684,0.0010166168212890625
scalability,dimension=20,8,SetFinder,2.765805244445801,2.765681743621826,0.00012350082397460938
scalability,dimension=20,9,EMD_star,0.015658855438232422,,
scalability,dimension=20,9,LAMA,0.20203709602355957,,
scalability,dimension=20,9,MMotifs,0.526555061340332,,
scalability,dimension=20,9,GrammarVizRePair,3.138550281524658,3.1006102561950684,0.037940025329589844
scalability,dimension=20,9,LatentMotifs,3.268432855606079,3.26731538772583,0.0011174678802490234
scalability,dimension=20,9,LoCoMotif,1.9058516025543213,1.905653476715088,0.00019812583923339844
scalability,dimension=20,9,Motiflets,1.86082124710083,1.8597662448883057,0.001055002212524414
