benchmark_set,ds_name,time_series_id,model,time [s],time motif discovery [s],time motif aggregation [s]
scalability,dimension=5,0,EMD_star,0.043161869049072266,,
scalability,dimension=5,0,LAMA,0.09001636505126953,,
scalability,dimension=5,0,MMotifs,0.10689401626586914,,
scalability,dimension=5,0,GrammarVizRePair,0.7789270877838135,0.774604082107544,0.004323005676269531
scalability,dimension=5,0,LatentMotifs,0.8687658309936523,0.8686635494232178,0.00010228157043457031
scalability,dimension=5,0,LoCoMotif,0.45822930335998535,0.45809459686279297,0.0001347064971923828
scalability,dimension=5,0,Motiflets,0.4614431858062744,0.4613323211669922,0.00011086463928222656
scalability,dimension=5,0,SetFinder,0.6443488597869873,0.6443405151367188,8.344650268554688e-06
scalability,dimension=5,1,EMD_star,0.013857364654541016,,
scalability,dimension=5,1,LAMA,0.05485177040100098,,
scalability,dimension=5,1,MMotifs,0.10883975028991699,,
scalability,dimension=5,1,GrammarVizRePair,0.7868285179138184,0.7823545932769775,0.00447392463684082
scalability,dimension=5,1,LatentMotifs,0.853135347366333,0.8530368804931641,9.846687316894531e-05
scalability,dimension=5,1,LoCoMotif,0.46971726417541504,0.469632625579834,8.463859558105469e-05
scalability,dimension=5,1,Motiflets,0.46065211296081543,0.4605448246002197,0.00010728836059570312
scalability,dimension=5,1,SetFinder,0.6318414211273193,0.6318309307098389,1.049041748046875e-05
scalability,dimension=5,2,EMD_star,0.01837468147277832,,
scalability,dimension=5,2,LAMA,0.06592226028442383,,
scalability,dimension=5,2,MMotifs,0.10279393196105957,,
scalability,dimension=5,2,GrammarVizRePair,0.8051846027374268,0.8020472526550293,0.003137350082397461
scalability,dimension=5,2,LatentMotifs,0.8536045551300049,0.8534653186798096,0.0001392364501953125
scalability,dimension=5,2,LoCoMotif,0.46678709983825684,0.46663784980773926,0.00014925003051757812
scalability,dimension=5,2,Motiflets,0.4615442752838135,0.46143221855163574,0.00011205673217773438
scalability,dimension=5,2,SetFinder,0.610968828201294,0.6109604835510254,8.344650268554688e-06
scalability,dimension=5,3,EMD_star,0.015874624252319336,,
scalability,dimension=5,3,LAMA,0.060015201568603516,,
scalability,dimension=5,3,MMotifs,0.10182857513427734,,
scalability,dimension=5,3,GrammarVizRePair,0.7776246070861816,0.7744925022125244,0.0031321048736572266
scalability,dimension=5,3,LatentMotifs,0.87070631980896,0.8705990314483643,0.00010728836059570312
scalability,dimension=5,3,LoCoMotif,0.47484779357910156,0.47475719451904297,9.059906005859375e-05
scalability,dimension=5,3,Motiflets,0.46408843994140625,0.4639871120452881,0.00010132789611816406
scalability,dimension=5,3,SetFinder,0.618898868560791,0.6188902854919434,8.58306884765625e-06
scalability,dimension=5,4,EMD_star,0.014547586441040039,,
scalability,dimension=5,4,LAMA,0.0656440258026123,,
scalability,dimension=5,4,MMotifs,0.10883641242980957,,
scalability,dimension=5,4,GrammarVizRePair,0.7742190361022949,0.7696166038513184,0.0046024322509765625
scalability,dimension=5,4,LatentMotifs,0.8432102203369141,0.8431081771850586,0.00010204315185546875
scalability,dimension=5,4,LoCoMotif,0.4536125659942627,0.4535074234008789,0.00010514259338378906
scalability,dimension=5,4,Motiflets,0.461930513381958,0.46181392669677734,0.00011658668518066406
scalability,dimension=5,4,SetFinder,0.581979513168335,0.5819594860076904,2.002716064453125e-05
scalability,dimension=5,5,EMD_star,0.017546892166137695,,
scalability,dimension=5,5,LAMA,0.058415889739990234,,
scalability,dimension=5,5,MMotifs,0.21639752388000488,,
scalability,dimension=5,5,GrammarVizRePair,0.7855970859527588,0.7821125984191895,0.003484487533569336
scalability,dimension=5,5,LatentMotifs,0.8527517318725586,0.8526365756988525,0.00011515617370605469
scalability,dimension=5,5,LoCoMotif,0.46488213539123535,0.4647836685180664,9.846687316894531e-05
scalability,dimension=5,5,Motiflets,0.46122312545776367,0.4611072540283203,0.00011587142944335938
scalability,dimension=5,5,SetFinder,0.6055293083190918,0.6055207252502441,8.58306884765625e-06
scalability,dimension=5,6,EMD_star,0.015102386474609375,,
scalability,dimension=5,6,LAMA,0.05710434913635254,,
scalability,dimension=5,6,MMotifs,0.10291481018066406,,
scalability,dimension=5,6,GrammarVizRePair,0.7663266658782959,0.7619163990020752,0.004410266876220703
scalability,dimension=5,6,LatentMotifs,0.8034875392913818,0.803368091583252,0.00011944770812988281
scalability,dimension=5,6,LoCoMotif,0.4740588665008545,0.4739670753479004,9.179115295410156e-05
scalability,dimension=5,6,Motiflets,0.46446824073791504,0.4643514156341553,0.00011682510375976562
scalability,dimension=5,6,SetFinder,0.656635046005249,0.6566243171691895,1.0728836059570312e-05
scalability,dimension=5,7,EMD_star,0.013262271881103516,,
scalability,dimension=5,7,LAMA,0.05094790458679199,,
scalability,dimension=5,7,MMotifs,0.11845088005065918,,
scalability,dimension=5,7,GrammarVizRePair,0.7921934127807617,0.7857270240783691,0.006466388702392578
scalability,dimension=5,7,LatentMotifs,0.8642904758453369,0.8641355037689209,0.00015497207641601562
scalability,dimension=5,7,LoCoMotif,0.45491480827331543,0.4547770023345947,0.00013780593872070312
scalability,dimension=5,7,Motiflets,0.4609057903289795,0.4607996940612793,0.00010609626770019531
scalability,dimension=5,7,SetFinder,0.6244878768920898,0.6244750022888184,1.2874603271484375e-05
scalability,dimension=5,8,EMD_star,0.01719951629638672,,
scalability,dimension=5,8,LAMA,0.0548396110534668,,
scalability,dimension=5,8,MMotifs,0.10318922996520996,,
scalability,dimension=5,8,GrammarVizRePair,0.7706234455108643,0.767157793045044,0.0034656524658203125
scalability,dimension=5,8,LatentMotifs,0.8463151454925537,0.8462314605712891,8.368492126464844e-05
scalability,dimension=5,8,LoCoMotif,0.46848225593566895,0.46839380264282227,8.845329284667969e-05
scalability,dimension=5,8,Motiflets,0.4635496139526367,0.46343207359313965,0.00011754035949707031
scalability,dimension=5,8,SetFinder,0.6443872451782227,0.6443793773651123,7.867813110351562e-06
scalability,dimension=5,9,EMD_star,0.01735854148864746,,
scalability,dimension=5,9,LAMA,0.06090593338012695,,
scalability,dimension=5,9,MMotifs,0.16112470626831055,,
scalability,dimension=5,9,GrammarVizRePair,0.7839081287384033,0.7790002822875977,0.004907846450805664
scalability,dimension=5,9,LatentMotifs,0.8994834423065186,0.8993515968322754,0.00013184547424316406
scalability,dimension=5,9,LoCoMotif,0.459824800491333,0.459705114364624,0.00011968612670898438
scalability,dimension=5,9,Motiflets,0.46007227897644043,0.45996904373168945,0.00010323524475097656
scalability,dimension=5,9,SetFinder,0.582517147064209,0.5825088024139404,8.344650268554688e-06
