benchmark_set,ds_name,time_series_id,model,time [s],time motif discovery [s],time motif aggregation [s]
scalability,length=2000,0,EMD_star,0.06759762763977051,,
scalability,length=2000,0,LAMA,0.18105864524841309,,
scalability,length=2000,0,MMotifs,0.3104057312011719,,
scalability,length=2000,0,GrammarVizRePair,0.8597803115844727,0.8510298728942871,0.008750438690185547
scalability,length=2000,0,LatentMotifs,1.0743718147277832,1.0742275714874268,0.0001442432403564453
scalability,length=2000,0,LoCoMotif,2.0358848571777344,2.0357067584991455,0.0001780986785888672
scalability,length=2000,0,Motiflets,1.0704543590545654,1.070333480834961,0.00012087821960449219
scalability,length=2000,0,SetFinder,1.1002891063690186,1.1000449657440186,0.000244140625
scalability,length=2000,1,EMD_star,0.060546875,,
scalability,length=2000,1,LAMA,0.2102670669555664,,
scalability,length=2000,1,MMotifs,0.30942273139953613,,
scalability,length=2000,1,GrammarVizRePair,0.8701333999633789,0.8649342060089111,0.0051991939544677734
scalability,length=2000,1,LatentMotifs,1.0585107803344727,1.0581257343292236,0.00038504600524902344
scalability,length=2000,1,LoCoMotif,2.05242657661438,2.0522866249084473,0.0001399517059326172
scalability,length=2000,1,Motiflets,1.0715672969818115,1.0714497566223145,0.00011754035949707031
scalability,length=2000,1,SetFinder,0.9949700832366943,0.9948480129241943,0.0001220703125
scalability,length=2000,2,EMD_star,0.08671236038208008,,
scalability,length=2000,2,LAMA,0.18636202812194824,,
scalability,length=2000,2,MMotifs,0.310302734375,,
scalability,length=2000,2,GrammarVizRePair,0.880206823348999,0.8735218048095703,0.006685018539428711
scalability,length=2000,2,LatentMotifs,0.9784409999847412,0.9782912731170654,0.00014972686767578125
scalability,length=2000,2,LoCoMotif,2.0247983932495117,2.024658679962158,0.00013971328735351562
scalability,length=2000,2,Motiflets,1.0659689903259277,1.065847635269165,0.00012135505676269531
scalability,length=2000,2,SetFinder,1.0428764820098877,1.0424690246582031,0.0004074573516845703
scalability,length=2000,3,EMD_star,0.05724668502807617,,
scalability,length=2000,3,LAMA,0.19168519973754883,,
scalability,length=2000,3,MMotifs,0.3091421127319336,,
scalability,length=2000,3,GrammarVizRePair,0.8970818519592285,0.8926615715026855,0.004420280456542969
scalability,length=2000,3,LatentMotifs,1.0279076099395752,1.0277540683746338,0.00015354156494140625
scalability,length=2000,3,LoCoMotif,2.0793280601501465,2.079211950302124,0.00011610984802246094
scalability,length=2000,3,Motiflets,1.0722112655639648,1.0720949172973633,0.0001163482666015625
scalability,length=2000,3,SetFinder,0.9948601722717285,0.9948489665985107,1.1205673217773438e-05
scalability,length=2000,4,EMD_star,0.08265948295593262,,
scalability,length=2000,4,LAMA,0.31235408782958984,,
scalability,length=2000,4,MMotifs,0.30980753898620605,,
scalability,length=2000,4,GrammarVizRePair,0.8691139221191406,0.8659672737121582,0.003146648406982422
scalability,length=2000,4,LatentMotifs,0.9604439735412598,0.9602844715118408,0.0001595020294189453
scalability,length=2000,4,LoCoMotif,2.023233413696289,2.023057222366333,0.0001761913299560547
scalability,length=2000,4,Motiflets,1.063175916671753,1.0630443096160889,0.0001316070556640625
scalability,length=2000,4,SetFinder,1.1540095806121826,1.153813362121582,0.00019621849060058594
scalability,length=2000,5,EMD_star,0.04944753646850586,,
scalability,length=2000,5,LAMA,0.18699216842651367,,
scalability,length=2000,5,MMotifs,0.3101074695587158,,
scalability,length=2000,5,GrammarVizRePair,0.8550848960876465,0.8493225574493408,0.005762338638305664
scalability,length=2000,5,LatentMotifs,0.9751346111297607,0.9749851226806641,0.0001494884490966797
scalability,length=2000,5,LoCoMotif,2.040100336074829,2.0399680137634277,0.0001323223114013672
scalability,length=2000,5,Motiflets,1.071317434310913,1.071195125579834,0.00012230873107910156
scalability,length=2000,5,SetFinder,0.9906558990478516,0.9904499053955078,0.00020599365234375
scalability,length=2000,6,EMD_star,0.06477665901184082,,
scalability,length=2000,6,LAMA,0.21058344841003418,,
scalability,length=2000,6,MMotifs,0.3147745132446289,,
