benchmark_set,ds_name,time_series_id,model,time [s],time motif discovery [s],time motif aggregation [s]
scalability,dimension=50,0,EMD_star,0.01899099349975586,,
scalability,dimension=50,0,LAMA,0.5009286403656006,,
scalability,dimension=50,0,MMotifs,1.2951879501342773,,
scalability,dimension=50,0,GrammarVizRePair,7.766059398651123,7.590218782424927,0.1758406162261963
scalability,dimension=50,0,LatentMotifs,8.211147546768188,8.20341157913208,0.0077359676361083984
scalability,dimension=50,0,LoCoMotif,4.7866785526275635,4.7862207889556885,0.000457763671875
scalability,dimension=50,0,Motiflets,4.678573846817017,4.67244815826416,0.006125688552856445
scalability,dimension=50,0,SetFinder,6.431916952133179,6.431812047958374,0.0001049041748046875
scalability,dimension=50,1,EMD_star,0.014100074768066406,,
scalability,dimension=50,1,LAMA,0.4995853900909424,,
scalability,dimension=50,1,MMotifs,1.3380651473999023,,
scalability,dimension=50,1,GrammarVizRePair,7.953948020935059,7.775385618209839,0.17856240272521973
scalability,dimension=50,1,LatentMotifs,7.999125003814697,7.99258828163147,0.006536722183227539
scalability,dimension=50,1,LoCoMotif,4.8121068477630615,4.811818599700928,0.00028824806213378906
scalability,dimension=50,1,Motiflets,4.658891677856445,4.652892827987671,0.005998849868774414
scalability,dimension=50,1,SetFinder,6.268784761428833,6.268764019012451,2.0742416381835938e-05
scalability,dimension=50,2,EMD_star,0.015265464782714844,,
scalability,dimension=50,2,LAMA,0.4967188835144043,,
scalability,dimension=50,2,MMotifs,1.2860746383666992,,
scalability,dimension=50,2,GrammarVizRePair,7.883156776428223,7.723248481750488,0.15990829467773438
scalability,dimension=50,2,LatentMotifs,8.10615587234497,8.098703622817993,0.007452249526977539
scalability,dimension=50,2,LoCoMotif,4.795471906661987,4.795332193374634,0.00013971328735351562
scalability,dimension=50,2,Motiflets,4.674327611923218,4.668569326400757,0.0057582855224609375
scalability,dimension=50,2,SetFinder,6.390040159225464,6.390023946762085,1.621246337890625e-05
scalability,dimension=50,3,EMD_star,0.024436235427856445,,
scalability,dimension=50,3,LAMA,0.4956855773925781,,
scalability,dimension=50,3,MMotifs,1.3053107261657715,,
scalability,dimension=50,3,GrammarVizRePair,7.9459521770477295,7.76684045791626,0.17911171913146973
scalability,dimension=50,3,LatentMotifs,7.950516700744629,7.944143056869507,0.00637364387512207
scalability,dimension=50,3,LoCoMotif,4.813524007797241,4.813318490982056,0.00020551681518554688
scalability,dimension=50,3,Motiflets,4.668277263641357,4.662316083908081,0.005961179733276367
scalability,dimension=50,3,SetFinder,6.433896064758301,6.433746337890625,0.00014972686767578125
scalability,dimension=50,4,EMD_star,0.015038490295410156,,
scalability,dimension=50,4,LAMA,0.4910597801208496,,
scalability,dimension=50,4,MMotifs,2.0342137813568115,,
scalability,dimension=50,4,GrammarVizRePair,7.95899510383606,7.793409585952759,0.16558551788330078
scalability,dimension=50,4,LatentMotifs,8.296452045440674,8.290235042572021,0.006217002868652344
scalability,dimension=50,4,LoCoMotif,4.800353527069092,4.800051689147949,0.0003018379211425781
scalability,dimension=50,4,Motiflets,4.680779933929443,4.674734592437744,0.006045341491699219
scalability,dimension=50,4,SetFinder,6.3280744552612305,6.327909708023071,0.0001647472381591797
scalability,dimension=50,5,EMD_star,0.01586174964904785,,
scalability,dimension=50,5,LAMA,0.48752355575561523,,
scalability,dimension=50,5,MMotifs,1.199267864227295,,
scalability,dimension=50,5,GrammarVizRePair,7.863971948623657,7.693427324295044,0.17054462432861328
scalability,dimension=50,5,LatentMotifs,8.172204494476318,8.164821147918701,0.0073833465576171875
