benchmark_set,ds_name,time_series_id,model,time [s],time motif discovery [s],time motif aggregation [s]
scalability,length=1000,5,Motiflets,0.46045994758605957,0.4603414535522461,0.00011849403381347656
scalability,length=1000,5,SetFinder,0.5526797771453857,0.5526716709136963,8.106231689453125e-06
scalability,length=1000,6,EMD_star,0.014989137649536133,,
scalability,length=1000,6,LAMA,0.04992818832397461,,
scalability,length=1000,6,MMotifs,0.10293865203857422,,
scalability,length=1000,6,GrammarVizRePair,0.7779147624969482,0.7754175662994385,0.0024971961975097656
scalability,length=1000,6,LatentMotifs,0.8477399349212646,0.8476364612579346,0.00010347366333007812
scalability,length=1000,6,LoCoMotif,0.4804708957672119,0.480379581451416,9.131431579589844e-05
scalability,length=1000,6,Motiflets,0.459716796875,0.4595966339111328,0.0001201629638671875
scalability,length=1000,6,SetFinder,0.6554555892944336,0.655442476272583,1.3113021850585938e-05
scalability,length=1000,7,EMD_star,0.018118858337402344,,
scalability,length=1000,7,LAMA,0.08492159843444824,,
scalability,length=1000,7,MMotifs,0.13507914543151855,,
scalability,length=1000,7,GrammarVizRePair,0.7986078262329102,0.793034553527832,0.005573272705078125
scalability,length=1000,7,LatentMotifs,0.813300609588623,0.8131108283996582,0.00018978118896484375
scalability,length=1000,7,LoCoMotif,0.4576859474182129,0.4575510025024414,0.00013494491577148438
scalability,length=1000,7,Motiflets,0.46121859550476074,0.46111416816711426,0.00010442733764648438
scalability,length=1000,7,SetFinder,0.6101224422454834,0.610114336013794,8.106231689453125e-06
scalability,length=1000,8,EMD_star,0.03188276290893555,,
scalability,length=1000,8,LAMA,0.06438159942626953,,
scalability,length=1000,8,MMotifs,0.1031041145324707,,
scalability,length=1000,8,GrammarVizRePair,0.7476766109466553,0.7451426982879639,0.0025339126586914062
scalability,length=1000,8,LatentMotifs,0.8421978950500488,0.8420755863189697,0.00012230873107910156
scalability,length=1000,8,LoCoMotif,0.4781150817871094,0.47802734375,8.7738037109375e-05
scalability,length=1000,8,Motiflets,0.46423840522766113,0.46411776542663574,0.00012063980102539062
scalability,length=1000,8,SetFinder,0.6325798034667969,0.6325719356536865,7.867813110351562e-06
scalability,length=1000,9,EMD_star,0.01533651351928711,,
scalability,length=1000,9,LAMA,0.053513288497924805,,
scalability,length=1000,9,MMotifs,0.10346746444702148,,
scalability,length=1000,9,GrammarVizRePair,0.7797157764434814,0.7764091491699219,0.0033066272735595703
scalability,length=1000,9,LatentMotifs,0.8027756214141846,0.802659273147583,0.0001163482666015625
scalability,length=1000,9,LoCoMotif,0.4573678970336914,0.45724964141845703,0.000118255615234375
scalability,length=1000,9,Motiflets,0.4574851989746094,0.4573819637298584,0.00010323524475097656
scalability,length=1000,9,SetFinder,0.6176636219024658,0.6176528930664062,1.0728836059570312e-05
