benchmark_set,ds_name,time_series_id,model,time [s],time motif discovery [s],time motif aggregation [s]
scalability,dimension=3,3,GrammarVizRePair,0.4425547122955322,0.4412827491760254,0.001271963119506836
scalability,dimension=3,3,LatentMotifs,0.5128540992736816,0.5127413272857666,0.00011277198791503906
scalability,dimension=3,3,LoCoMotif,0.28667211532592773,0.28659558296203613,7.653236389160156e-05
scalability,dimension=3,3,Motiflets,0.2766263484954834,0.27655816078186035,6.818771362304688e-05
scalability,dimension=3,3,SetFinder,0.43863892555236816,0.4386289119720459,1.0013580322265625e-05
scalability,dimension=3,4,EMD_star,0.03992342948913574,,
scalability,dimension=3,4,LAMA,0.06918644905090332,,
scalability,dimension=3,4,MMotifs,0.13073015213012695,,
scalability,dimension=3,4,GrammarVizRePair,0.47486400604248047,0.4733092784881592,0.001554727554321289
scalability,dimension=3,4,LatentMotifs,0.5226409435272217,0.5225305557250977,0.00011038780212402344
scalability,dimension=3,4,LoCoMotif,0.26398658752441406,0.26389169692993164,9.489059448242188e-05
scalability,dimension=3,4,Motiflets,0.27617478370666504,0.27611851692199707,5.626678466796875e-05
scalability,dimension=3,4,SetFinder,0.42850613594055176,0.42827558517456055,0.00023055076599121094
scalability,dimension=3,5,EMD_star,0.01608562469482422,,
scalability,dimension=3,5,LAMA,0.09177494049072266,,
scalability,dimension=3,5,MMotifs,0.0786745548248291,,
scalability,dimension=3,5,GrammarVizRePair,0.4831960201263428,0.48189735412597656,0.001298666000366211
scalability,dimension=3,5,LatentMotifs,0.5467193126678467,0.5466170310974121,0.00010228157043457031
scalability,dimension=3,5,LoCoMotif,0.2664361000061035,0.2663407325744629,9.5367431640625e-05
scalability,dimension=3,5,Motiflets,0.2756013870239258,0.2755446434020996,5.6743621826171875e-05
scalability,dimension=3,5,SetFinder,0.4466824531555176,0.4465057849884033,0.0001766681671142578
scalability,dimension=3,6,EMD_star,0.04917550086975098,,
scalability,dimension=3,6,LAMA,0.06870245933532715,,
scalability,dimension=3,6,MMotifs,0.07280969619750977,,
scalability,dimension=3,6,GrammarVizRePair,0.47856640815734863,0.4771454334259033,0.0014209747314453125
scalability,dimension=3,6,LatentMotifs,0.4926033020019531,0.4924945831298828,0.0001087188720703125
scalability,dimension=3,6,LoCoMotif,0.27884912490844727,0.2787470817565918,0.00010204315185546875
scalability,dimension=3,6,Motiflets,0.2752494812011719,0.27518606185913086,6.341934204101562e-05
scalability,dimension=3,6,SetFinder,0.4386138916015625,0.43849992752075195,0.00011396408081054688
scalability,dimension=3,7,EMD_star,0.015758037567138672,,
scalability,dimension=3,7,LAMA,0.028286457061767578,,
scalability,dimension=3,7,MMotifs,0.07094430923461914,,
scalability,dimension=3,7,GrammarVizRePair,0.4677088260650635,0.4661839008331299,0.0015249252319335938
scalability,dimension=3,7,LatentMotifs,0.5226740837097168,0.5225725173950195,0.00010156631469726562
scalability,dimension=3,7,LoCoMotif,0.27152132987976074,0.27144312858581543,7.82012939453125e-05
scalability,dimension=3,7,Motiflets,0.27746129035949707,0.27739429473876953,6.699562072753906e-05
scalability,dimension=3,7,SetFinder,0.4190354347229004,0.4189445972442627,9.083747863769531e-05
scalability,dimension=3,8,EMD_star,0.01887369155883789,,
scalability,dimension=3,8,LAMA,0.08116316795349121,,
scalability,dimension=3,8,MMotifs,0.09594225883483887,,
scalability,dimension=3,8,GrammarVizRePair,0.4400663375854492,0.4391164779663086,0.000949859619140625
scalability,dimension=3,8,LatentMotifs,0.46650218963623047,0.4664008617401123,0.00010132789611816406
scalability,dimension=3,8,LoCoMotif,0.2798328399658203,0.2797200679779053,0.00011277198791503906
scalability,dimension=3,8,Motiflets,0.2761211395263672,0.27605509757995605,6.604194641113281e-05
scalability,dimension=3,8,SetFinder,0.383699893951416,0.38361048698425293,8.940696716308594e-05
scalability,dimension=3,9,EMD_star,0.01614999771118164,,
scalability,dimension=3,9,LAMA,0.05426979064941406,,
scalability,dimension=3,9,MMotifs,0.07264351844787598,,
scalability,dimension=3,9,GrammarVizRePair,0.44008421897888184,0.43841099739074707,0.0016732215881347656
scalability,dimension=3,9,LatentMotifs,0.47820329666137695,0.47807765007019043,0.00012564659118652344
scalability,dimension=3,9,LoCoMotif,0.2648954391479492,0.2647991180419922,9.632110595703125e-05
scalability,dimension=3,9,Motiflets,0.275252103805542,0.27518343925476074,6.866455078125e-05
scalability,dimension=3,9,SetFinder,0.4519047737121582,0.4516024589538574,0.00030231475830078125
