benchmark_set,ds_name,time_series_id,model,time [s],time motif discovery [s],time motif aggregation [s]
scalability,dimension=10,0,EMD_star,0.05369067192077637,,
scalability,dimension=10,0,LAMA,0.1232004165649414,,
scalability,dimension=10,0,MMotifs,0.1826333999633789,,
scalability,dimension=10,0,GrammarVizRePair,1.6080808639526367,1.59433913230896,0.013741731643676758
scalability,dimension=10,0,LatentMotifs,1.7333242893218994,1.7329213619232178,0.0004029273986816406
scalability,dimension=10,0,LoCoMotif,0.9348652362823486,0.9347074031829834,0.00015783309936523438
scalability,dimension=10,0,Motiflets,0.9228634834289551,0.9225633144378662,0.0003001689910888672
scalability,dimension=10,0,SetFinder,1.3433165550231934,1.3431708812713623,0.0001456737518310547
scalability,dimension=10,1,EMD_star,0.01428079605102539,,
scalability,dimension=10,1,LAMA,0.10335993766784668,,
scalability,dimension=10,1,MMotifs,0.18290019035339355,,
scalability,dimension=10,1,GrammarVizRePair,1.5629959106445312,1.5446140766143799,0.018381834030151367
scalability,dimension=10,1,LatentMotifs,1.8054914474487305,1.8052282333374023,0.000263214111328125
scalability,dimension=10,1,LoCoMotif,0.968541145324707,0.9684393405914307,0.00010180473327636719
scalability,dimension=10,1,Motiflets,0.9263639450073242,0.9260618686676025,0.0003020763397216797
scalability,dimension=10,1,SetFinder,1.2996854782104492,1.2996745109558105,1.0967254638671875e-05
scalability,dimension=10,2,EMD_star,0.015142440795898438,,
scalability,dimension=10,2,LAMA,0.10180401802062988,,
scalability,dimension=10,2,MMotifs,0.18169546127319336,,
scalability,dimension=10,2,GrammarVizRePair,1.5983059406280518,1.5789904594421387,0.019315481185913086
scalability,dimension=10,2,LatentMotifs,1.7647976875305176,1.7644598484039307,0.00033783912658691406
scalability,dimension=10,2,LoCoMotif,0.9627180099487305,0.9625673294067383,0.0001506805419921875
scalability,dimension=10,2,Motiflets,0.9264569282531738,0.9261941909790039,0.0002627372741699219
scalability,dimension=10,2,SetFinder,1.2773871421813965,1.2773776054382324,9.5367431640625e-06
scalability,dimension=10,3,EMD_star,0.01683640480041504,,
scalability,dimension=10,3,LAMA,0.11581540107727051,,
scalability,dimension=10,3,MMotifs,0.18251681327819824,,
scalability,dimension=10,3,GrammarVizRePair,1.5367770195007324,1.5211327075958252,0.015644311904907227
scalability,dimension=10,3,LatentMotifs,1.7363994121551514,1.736126184463501,0.0002732276916503906
scalability,dimension=10,3,LoCoMotif,0.9643964767456055,0.9642858505249023,0.000110626220703125
scalability,dimension=10,3,Motiflets,0.929436206817627,0.929168701171875,0.0002675056457519531
scalability,dimension=10,3,SetFinder,1.426910400390625,1.42659592628479,0.00031447410583496094
scalability,dimension=10,4,EMD_star,0.016026973724365234,,
scalability,dimension=10,4,LAMA,0.09926486015319824,,
scalability,dimension=10,4,MMotifs,0.19597458839416504,,
scalability,dimension=10,4,GrammarVizRePair,1.5576391220092773,1.5422959327697754,0.015343189239501953
scalability,dimension=10,4,LatentMotifs,1.6934375762939453,1.693037509918213,0.0004000663757324219
scalability,dimension=10,4,LoCoMotif,0.9342978000640869,0.9341778755187988,0.00011992454528808594
scalability,dimension=10,4,Motiflets,0.9243021011352539,0.9239935874938965,0.0003085136413574219
scalability,dimension=10,4,SetFinder,1.2636065483093262,1.2635118961334229,9.465217590332031e-05
scalability,dimension=10,5,EMD_star,0.016573667526245117,,
scalability,dimension=10,5,LAMA,0.10470032691955566,,
scalability,dimension=10,5,MMotifs,0.4379091262817383,,
scalability,dimension=10,5,GrammarVizRePair,1.5903751850128174,1.576148271560669,0.014226913452148438
scalability,dimension=10,5,LatentMotifs,1.7109594345092773,1.7105627059936523,0.000396728515625
scalability,dimension=10,5,LoCoMotif,0.9442305564880371,0.9441006183624268,0.00012993812561035156
scalability,dimension=10,5,Motiflets,0.9274919033050537,0.927208662033081,0.00028324127197265625
scalability,dimension=10,5,SetFinder,1.2580528259277344,1.2580440044403076,8.821487426757812e-06
scalability,dimension=10,6,EMD_star,0.014934539794921875,,
scalability,dimension=10,6,LAMA,0.11388063430786133,,
scalability,dimension=10,6,MMotifs,0.18576598167419434,,
scalability,dimension=10,6,GrammarVizRePair,1.5711016654968262,1.5549685955047607,0.01613306999206543
scalability,dimension=10,6,LatentMotifs,1.7274518013000488,1.7271392345428467,0.00031256675720214844
scalability,dimension=10,6,LoCoMotif,0.9495217800140381,0.9494216442108154,0.00010013580322265625
scalability,dimension=10,6,Motiflets,0.9240734577178955,0.9237833023071289,0.00029015541076660156
scalability,dimension=10,6,SetFinder,1.200554609298706,1.2004361152648926,0.00011849403381347656
scalability,dimension=10,7,EMD_star,0.013806343078613281,,
scalability,dimension=10,7,LAMA,0.10330772399902344,,
scalability,dimension=10,7,MMotifs,0.18537592887878418,,
scalability,dimension=10,7,GrammarVizRePair,1.5387964248657227,1.5237574577331543,0.01503896713256836
scalability,dimension=10,7,LatentMotifs,1.7708361148834229,1.770388126373291,0.00044798851013183594
